opportunity_id,channel_name,campaign_name,region_name,company_size,plan,sites,status,created_month,close_month,expected_value,won_value,open_pipeline_value,lost_value,sales_cycle_days,value_imputed
417,Direct,Brand Direct,Antwerp,1-9,Starter,1,Won,2026-02,2026-02,616.23,550.52,0.0,0.0,10.0,0
418,Direct,Brand Direct,East Flanders,1-9,Starter,1,Lost,2026-02,2026-02,587.08,0.0,0.0,587.08,7.0,0
419,Email,Lead Nurture,Hainaut,10-49,Pro,1,Lost,2026-02,2026-02,1290.65,0.0,0.0,1290.65,9.0,0
420,Email,Reactivation,Walloon Brabant,10-49,Pro,1,Lost,2026-02,2026-03,1424.76,0.0,0.0,1424.76,36.0,0
421,Referral,Customer Referral,East Flanders,1-9,Starter,1,Won,2026-02,2026-02,547.32,534.79,0.0,0.0,9.0,0
422,Meta Ads,Lead Magnet,Liège,50+,Pro,1,Lost,2026-02,2026-04,1342.16,0.0,0.0,1342.16,50.0,0
423,Organic Search,SEO Product Pages,Hainaut,50+,Group,2,Lost,2026-02,2026-05,6578.12,0.0,0.0,6578.12,90.0,0
424,Organic Search,SEO Product Pages,Flemish Brabant,1-9,Starter,1,Lost,2026-02,2026-03,645.55,0.0,0.0,645.55,26.0,0
425,Organic Search,SEO Comparison,Liège,1-9,Starter,1,Won,2026-02,2026-02,640.72,582.23,0.0,0.0,14.0,0
426,Organic Search,SEO Comparison,East Flanders,50+,Group,4,Won,2026-02,2026-04,14448.24,13610.21,0.0,0.0,46.0,0
427,Email,Newsletter,Brussels,1-9,Starter,1,Won,2026-02,,557.68,565.5,0.0,0.0,,0
428,Referral,Customer Referral,Namur,1-9,Starter,1,Won,2026-02,2026-02,588.4,522.69,0.0,0.0,3.0,0
429,Google Ads,High Intent Search,Walloon Brabant,50+,Pro,1,Lost,2026-02,2026-03,1429.05,0.0,0.0,1429.05,16.0,0
430,LinkedIn Ads,SMB Growth,Brussels,10-49,Pro,1,Lost,2026-02,2026-03,1542.04,0.0,0.0,1542.04,44.0,0
431,Organic Search,SEO Product Pages,Brussels,50+,Group,5,Lost,2026-02,2026-03,17255.34,0.0,0.0,17255.34,18.0,0
432,Email,Newsletter,Namur,10-49,Pro,1,Lost,2026-02,2026-04,1539.48,0.0,0.0,1539.48,47.0,0
433,Organic Search,SEO Comparison,East Flanders,1-9,Starter,1,Won,2026-02,2026-02,606.87,615.88,0.0,0.0,10.0,0
434,Email,Lead Nurture,Brussels,10-49,Pro,1,Lost,2026-02,2026-03,1513.17,0.0,0.0,1513.17,25.0,0
435,Referral,Partner Network,Brussels,50+,Group,3,Lost,2026-02,2026-03,10326.67,0.0,0.0,10326.67,42.0,0
436,Email,Lead Nurture,Flemish Brabant,1-9,Starter,1,Lost,2026-02,2026-03,578.37,0.0,0.0,578.37,12.0,0
437,Email,Lead Nurture,Antwerp,50+,Pro,1,Lost,2026-02,2026-04,1418.81,0.0,0.0,1418.81,64.0,0
438,Email,Lead Nurture,Walloon Brabant,1-9,Starter,1,Lost,2026-02,2026-03,548.42,0.0,0.0,548.42,13.0,0
439,Email,Lead Nurture,Brussels,1-9,Starter,1,Won,2026-02,2026-02,614.72,535.38,0.0,0.0,10.0,0
440,Referral,Partner Network,Brussels,1-9,Starter,1,Lost,2026-02,2026-03,633.93,0.0,0.0,633.93,13.0,0
441,Referral,Customer Referral,Flemish Brabant,1-9,Starter,1,Lost,2026-02,2026-02,633.68,0.0,0.0,633.68,12.0,0
442,Referral,Customer Referral,Brussels,1-9,Starter,1,Won,2026-02,2026-03,588.8,509.29,0.0,0.0,23.0,0
443,Google Ads,Restaurant Operations,Walloon Brabant,1-9,Pro,1,Won,2026-02,2026-03,1565.04,1538.65,0.0,0.0,6.0,0
444,LinkedIn Ads,Decision Makers,Antwerp,10-49,Pro,1,Lost,2026-02,2026-03,1467.22,0.0,0.0,1467.22,27.0,0
445,LinkedIn Ads,Operations Leaders,Walloon Brabant,10-49,Pro,1,Won,2026-02,2026-04,1478.74,1257.39,0.0,0.0,59.0,0
446,Meta Ads,Awareness Video,Antwerp,1-9,Starter,1,Lost,2026-02,2026-02,606.47,0.0,0.0,606.47,6.0,0
447,Referral,Partner Network,Antwerp,1-9,Starter,1,Lost,2026-02,2026-03,531.33,0.0,0.0,531.33,10.0,0
448,LinkedIn Ads,Decision Makers,Hainaut,10-49,Pro,1,Lost,2026-02,2026-03,1369.25,0.0,0.0,1369.25,24.0,0
449,Organic Search,SEO Guides,Liège,10-49,Starter,1,Lost,2026-02,2026-03,571.44,0.0,0.0,571.44,24.0,0
450,Organic Search,SEO Guides,Antwerp,1-9,Pro,1,Lost,2026-02,2026-03,1485.85,0.0,0.0,1485.85,16.0,0
451,Email,Lead Nurture,Namur,1-9,Starter,1,Lost,2026-02,2026-03,618.92,0.0,0.0,618.92,15.0,0
452,Email,Reactivation,East Flanders,1-9,Starter,1,Lost,2026-02,2026-03,549.95,0.0,0.0,549.95,12.0,0
453,Referral,Customer Referral,Hainaut,1-9,Starter,1,Won,2026-02,2026-02,584.9,540.72,0.0,0.0,3.0,0
454,Direct,Demo Page Direct,Brussels,10-49,Starter,1,Won,2026-02,2026-02,535.12,510.22,0.0,0.0,9.0,0
455,Email,Lead Nurture,Hainaut,10-49,Pro,1,Lost,2026-02,2026-03,1471.48,0.0,0.0,1471.48,26.0,0
456,Referral,Customer Referral,Antwerp,1-9,Starter,1,Won,2026-02,2026-03,572.9,552.51,0.0,0.0,14.0,0
457,Meta Ads,Retargeting,Walloon Brabant,1-9,Pro,1,Lost,2026-02,2026-03,1334.82,0.0,0.0,1334.82,10.0,0
458,Direct,Brand Direct,Antwerp,1-9,Starter,1,Won,2026-02,2026-03,531.99,531.61,0.0,0.0,22.0,0
459,Direct,Returning Visitors,Liège,1-9,Pro,1,Lost,2026-02,2026-03,1316.08,0.0,0.0,1316.08,26.0,0
460,Google Ads,High Intent Search,Walloon Brabant,1-9,Pro,1,Won,2026-02,2026-03,1408.8,1414.84,0.0,0.0,14.0,0
461,LinkedIn Ads,Decision Makers,Antwerp,50+,Group,2,Lost,2026-02,2026-04,6358.37,0.0,0.0,6358.37,49.0,0
462,Organic Search,SEO Guides,Liège,1-9,Pro,1,Lost,2026-02,2026-03,1467.44,0.0,0.0,1467.44,10.0,0
463,Organic Search,SEO Guides,Brussels,10-49,Pro,1,Lost,2026-02,2026-03,1404.86,0.0,0.0,1404.86,9.0,0
464,Direct,Brand Direct,Brussels,10-49,Group,5,Lost,2026-02,2026-03,18527.15,0.0,0.0,18527.15,22.0,0
465,Email,Newsletter,Antwerp,1-9,Pro,1,Won,2026-03,2026-03,1477.15,1327.89,0.0,0.0,6.0,0
466,Organic Search,SEO Product Pages,Hainaut,1-9,Starter,1,Lost,2026-02,2026-03,588.22,0.0,0.0,588.22,10.0,0
467,Direct,Demo Page Direct,Namur,1-9,Starter,1,Lost,2026-02,2026-03,546.25,0.0,0.0,546.25,15.0,0
468,Email,Lead Nurture,Brussels,1-9,Starter,1,Lost,2026-02,2026-03,630.51,0.0,0.0,630.51,10.0,0
469,LinkedIn Ads,Operations Leaders,Hainaut,50+,Pro,1,Won,2026-02,2026-04,1536.74,1375.04,0.0,0.0,62.0,0
470,Direct,Brand Direct,Hainaut,1-9,Starter,1,Won,2026-02,2026-03,625.19,607.94,0.0,0.0,11.0,0
471,Email,Lead Nurture,Walloon Brabant,1-9,Pro,1,Won,2026-03,2026-03,1395.73,1317.46,0.0,0.0,8.0,0
472,Direct,Returning Visitors,East Flanders,10-49,Pro,1,Lost,2026-03,2026-03,1526.6,0.0,0.0,1526.6,21.0,0
473,Direct,Returning Visitors,Antwerp,50+,Pro,1,Lost,2026-03,2026-04,1489.33,0.0,0.0,1489.33,35.0,0
474,Direct,Demo Page Direct,East Flanders,1-9,Starter,1,Lost,2026-02,2026-03,619.73,0.0,0.0,619.73,13.0,0
475,Referral,Partner Network,Hainaut,10-49,Pro,1,Lost,2026-02,2026-03,1291.38,0.0,0.0,1291.38,31.0,0
476,Referral,Partner Network,Antwerp,10-49,Pro,1,Lost,2026-02,2026-03,1288.61,0.0,0.0,1288.61,13.0,0
477,Referral,Industry Events,Brussels,10-49,Pro,1,Lost,2026-02,2026-03,1503.34,0.0,0.0,1503.34,28.0,0
478,Direct,Brand Direct,Brussels,1-9,Pro,1,Lost,2026-03,2026-03,1429.07,0.0,0.0,1429.07,10.0,0
479,Direct,Demo Page Direct,Brussels,10-49,Starter,1,Won,2026-02,2026-04,613.97,607.98,0.0,0.0,38.0,0
480,Email,Newsletter,Flemish Brabant,1-9,Pro,1,Won,2026-03,2026-03,1328.93,1225.9,0.0,0.0,23.0,0
481,Email,Newsletter,Liège,10-49,Pro,1,Won,2026-02,2026-03,1533.75,1314.25,0.0,0.0,19.0,0
482,Email,Lead Nurture,Walloon Brabant,10-49,Pro,1,Lost,2026-02,2026-04,1414.59,0.0,0.0,1414.59,55.0,0
483,Email,Reactivation,East Flanders,1-9,Starter,1,Lost,2026-02,2026-03,581.85,0.0,0.0,581.85,21.0,0
484,Referral,Partner Network,Brussels,10-49,Pro,1,Lost,2026-03,2026-03,1522.23,0.0,0.0,1522.23,26.0,0
485,Referral,Customer Referral,Liège,1-9,Starter,1,Won,2026-03,2026-04,640.27,647.0,0.0,0.0,34.0,0
486,Organic Search,SEO Product Pages,Namur,10-49,Pro,1,Lost,2026-02,2026-03,1339.69,0.0,0.0,1339.69,24.0,0
487,Email,Lead Nurture,Brussels,1-9,Starter,1,Lost,2026-03,2026-04,638.95,0.0,0.0,638.95,27.0,0
488,Email,Lead Nurture,Antwerp,1-9,Starter,1,Lost,2026-03,2026-03,640.82,0.0,0.0,640.82,3.0,0
489,Google Ads,High Intent Search,Brussels,1-9,Pro,1,Lost,2026-03,2026-03,1514.11,0.0,0.0,1514.11,24.0,0
490,Direct,Brand Direct,Flemish Brabant,1-9,Pro,1,Lost,2026-03,2026-03,1497.23,0.0,0.0,1497.23,20.0,0
491,Email,Newsletter,Antwerp,1-9,Starter,1,Lost,2026-03,2026-03,581.33,0.0,0.0,581.33,5.0,0
492,Email,Newsletter,Walloon Brabant,1-9,Pro,1,Lost,2026-03,2026-03,1310.75,0.0,0.0,1310.75,6.0,0
493,Email,Reactivation,Namur,10-49,Pro,1,Lost,2026-03,2026-03,1535.28,0.0,0.0,1535.28,20.0,0
494,Referral,Partner Network,Liège,10-49,Pro,1,Lost,2026-03,2026-03,1446.76,0.0,0.0,1446.76,22.0,0
495,Google Ads,High Intent Search,Walloon Brabant,1-9,Starter,1,Lost,2026-03,2026-03,644.23,0.0,0.0,644.23,21.0,0
496,Google Ads,Competitor Search,Antwerp,1-9,Starter,1,Won,2026-03,2026-03,572.93,571.53,0.0,0.0,9.0,0
497,Organic Search,SEO Product Pages,East Flanders,1-9,Starter,1,Lost,2026-03,2026-03,568.49,0.0,0.0,568.49,10.0,0
498,Organic Search,SEO Product Pages,Flemish Brabant,50+,Group,4,Lost,2026-03,2026-03,12828.7,0.0,0.0,12828.7,19.0,0
499,Email,Newsletter,East Flanders,10-49,Pro,1,Lost,2026-03,2026-03,1417.5,0.0,0.0,1417.5,18.0,0
500,Referral,Customer Referral,Antwerp,1-9,Pro,1,Won,2026-02,2026-03,1468.76,1271.0,0.0,0.0,4.0,0
501,Direct,Brand Direct,East Flanders,50+,Group,3,Lost,2026-03,2026-05,11478.89,0.0,0.0,11478.89,75.0,0
502,Direct,Brand Direct,Namur,1-9,Starter,1,Lost,2026-03,2026-03,605.33,0.0,0.0,605.33,18.0,0
503,Email,Newsletter,Liège,10-49,Pro,1,Lost,2026-03,2026-04,1521.42,0.0,0.0,1521.42,58.0,0
504,Email,Newsletter,East Flanders,10-49,Pro,1,Lost,2026-03,2026-04,1313.63,0.0,0.0,1313.63,31.0,0
505,Email,Newsletter,Brussels,50+,Group,4,Lost,2026-03,2026-03,13574.24,0.0,0.0,13574.24,11.0,0
506,Email,Lead Nurture,Flemish Brabant,50+,Pro,1,Lost,2026-03,2026-03,1366.94,0.0,0.0,1366.94,25.0,0
507,Google Ads,Restaurant Operations,Hainaut,10-49,Starter,1,Lost,2026-03,2026-03,568.99,0.0,0.0,568.99,17.0,0
508,Organic Search,SEO Comparison,Flemish Brabant,50+,Pro,1,Won,2026-03,2026-03,1412.18,1352.23,0.0,0.0,15.0,0
509,Email,Newsletter,Brussels,10-49,Pro,1,Lost,2026-03,2026-04,1393.29,0.0,0.0,1393.29,44.0,0
510,Referral,Partner Network,Brussels,50+,Group,2,Lost,2026-03,2026-05,7118.9,0.0,0.0,7118.9,76.0,0
511,Google Ads,High Intent Search,Liège,1-9,Starter,1,Lost,2026-03,2026-03,543.89,0.0,0.0,543.89,18.0,0
512,Meta Ads,Awareness Video,Hainaut,1-9,Pro,1,Lost,2026-03,2026-03,1543.11,0.0,0.0,1543.11,12.0,0
513,Organic Search,SEO Product Pages,Antwerp,10-49,Pro,1,Lost,2026-03,2026-03,1374.88,0.0,0.0,1374.88,14.0,0
514,Organic Search,SEO Guides,Brussels,1-9,Starter,1,Lost,2026-03,2026-03,557.62,0.0,0.0,557.62,14.0,0
515,Email,Lead Nurture,Walloon Brabant,10-49,Pro,1,Lost,2026-03,2026-03,1444.96,0.0,0.0,1444.96,9.0,0
516,Referral,Customer Referral,Flemish Brabant,50+,Group,5,Lost,2026-03,2026-04,18073.06,0.0,0.0,18073.06,44.0,0
517,Referral,Industry Events,Brussels,10-49,Starter,1,Won,2026-03,2026-03,575.37,494.32,0.0,0.0,11.0,0
518,LinkedIn Ads,Operations Leaders,Hainaut,50+,Group,4,Won,2026-03,2026-03,14201.46,12155.6,0.0,0.0,21.0,0
519,Organic Search,SEO Product Pages,Namur,1-9,Pro,1,Lost,2026-03,2026-03,1525.71,0.0,0.0,1525.71,18.0,0
520,Organic Search,SEO Product Pages,East Flanders,10-49,Group,3,Lost,2026-03,2026-03,10456.26,0.0,0.0,10456.26,5.0,0
521,Organic Search,SEO Comparison,Antwerp,1-9,Starter,1,Lost,2026-03,2026-03,613.27,0.0,0.0,613.27,6.0,0
522,Direct,Returning Visitors,Walloon Brabant,1-9,Pro,1,Lost,2026-03,2026-04,1307.9,0.0,0.0,1307.9,27.0,0
523,Email,Newsletter,Hainaut,10-49,Pro,1,Lost,2026-03,2026-03,1490.27,0.0,0.0,1490.27,17.0,0
524,Referral,Partner Network,Flemish Brabant,10-49,Starter,1,Lost,2026-03,2026-03,635.92,0.0,0.0,635.92,17.0,0
525,Referral,Customer Referral,Antwerp,1-9,Starter,1,Lost,2026-03,2026-03,574.39,0.0,0.0,574.39,21.0,0
526,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Starter,1,Lost,2026-03,2026-03,630.44,0.0,0.0,630.44,8.0,0
527,Organic Search,SEO Comparison,East Flanders,1-9,Pro,1,Lost,2026-03,2026-03,1421.09,0.0,0.0,1421.09,13.0,0
528,Direct,Brand Direct,Brussels,1-9,Starter,1,Won,2026-03,2026-04,559.82,520.19,0.0,0.0,24.0,0
529,Direct,Brand Direct,Liège,10-49,Pro,1,Lost,2026-03,2026-03,1512.83,0.0,0.0,1512.83,21.0,0
530,Direct,Returning Visitors,Antwerp,1-9,Pro,1,Lost,2026-03,2026-03,1312.7,0.0,0.0,1312.7,6.0,0
531,Direct,Returning Visitors,Namur,1-9,Starter,1,Lost,2026-03,2026-03,572.8,0.0,0.0,572.8,8.0,0
532,Email,Newsletter,Flemish Brabant,50+,Group,4,Lost,2026-03,2026-05,12950.06,0.0,0.0,12950.06,63.0,0
533,Email,Newsletter,Brussels,1-9,Starter,1,Lost,2026-03,2026-03,601.7,0.0,0.0,601.7,16.0,0
534,Email,Lead Nurture,Hainaut,1-9,Starter,1,Lost,2026-03,2026-03,557.28,0.0,0.0,557.28,23.0,0
535,Email,Lead Nurture,Antwerp,10-49,Pro,1,Lost,2026-03,2026-03,1505.43,0.0,0.0,1505.43,17.0,0
536,Referral,Customer Referral,Hainaut,50+,Pro,1,Lost,2026-03,2026-05,1462.56,0.0,0.0,1462.56,66.0,0
537,Organic Search,SEO Comparison,Walloon Brabant,10-49,Pro,1,Lost,2026-03,2026-03,1463.02,0.0,0.0,1463.02,24.0,0
538,Email,Newsletter,Brussels,1-9,Starter,1,Lost,2026-03,2026-03,580.84,0.0,0.0,580.84,3.0,0
539,Email,Lead Nurture,Liège,1-9,Starter,1,Won,2026-03,2026-03,619.52,589.93,0.0,0.0,15.0,0
540,Referral,Partner Network,Walloon Brabant,1-9,Starter,1,Lost,2026-03,2026-04,570.83,0.0,0.0,570.83,38.0,0
541,Google Ads,Restaurant Operations,Flemish Brabant,50+,Group,5,Won,2026-03,2026-05,18865.52,17619.24,0.0,0.0,74.0,0
542,Meta Ads,Awareness Video,Hainaut,50+,Group,4,Lost,2026-03,2026-05,14645.26,0.0,0.0,14645.26,52.0,0
543,Meta Ads,Awareness Video,Antwerp,50+,Group,5,Lost,2026-03,2026-04,16925.43,0.0,0.0,16925.43,33.0,0
544,Organic Search,SEO Product Pages,Antwerp,10-49,Pro,1,Won,2026-03,2026-04,1317.32,1163.78,0.0,0.0,28.0,0
545,Direct,Returning Visitors,Brussels,1-9,Starter,1,Lost,2026-03,2026-03,634.87,0.0,0.0,634.87,9.0,0
546,Email,Newsletter,Flemish Brabant,1-9,Starter,1,Lost,2026-03,2026-03,572.18,0.0,0.0,572.18,11.0,0
547,Email,Lead Nurture,East Flanders,1-9,Starter,1,Won,2026-03,2026-04,637.32,616.5,0.0,0.0,24.0,0
548,Email,Lead Nurture,Antwerp,1-9,Pro,1,Lost,2026-03,2026-03,1368.77,0.0,0.0,1368.77,15.0,0
549,Referral,Partner Network,Brussels,10-49,Pro,1,Lost,2026-03,2026-04,1321.48,0.0,0.0,1321.48,31.0,0
550,Google Ads,High Intent Search,Liège,50+,Group,3,Lost,2026-03,2026-04,9818.89,0.0,0.0,9818.89,28.0,0
551,LinkedIn Ads,Operations Leaders,East Flanders,10-49,Pro,1,Lost,2026-03,2026-04,1328.73,0.0,0.0,1328.73,22.0,0
552,Direct,Brand Direct,Antwerp,10-49,Starter,1,Won,2026-03,2026-04,559.66,479.38,0.0,0.0,22.0,0
553,Email,Reactivation,Antwerp,1-9,Pro,1,Lost,2026-03,2026-03,1314.93,0.0,0.0,1314.93,16.0,0
554,Referral,Industry Events,Brussels,10-49,Pro,1,Lost,2026-03,2026-04,1341.63,0.0,0.0,1341.63,36.0,0
555,Email,Lead Nurture,East Flanders,10-49,Pro,1,Lost,2026-03,2026-04,1504.32,0.0,0.0,1504.32,35.0,0
556,Direct,Brand Direct,Brussels,1-9,Starter,1,Lost,2026-03,2026-03,586.65,0.0,0.0,586.65,14.0,0
557,Organic Search,SEO Comparison,Namur,10-49,Pro,1,Lost,2026-03,2026-03,1555.55,0.0,0.0,1555.55,14.0,0
558,Referral,Partner Network,Brussels,10-49,Pro,1,Lost,2026-03,2026-03,1371.65,0.0,0.0,1371.65,12.0,0
559,LinkedIn Ads,Decision Makers,Walloon Brabant,50+,Group,5,Lost,2026-03,2026-05,18655.26,0.0,0.0,18655.26,50.0,0
560,Organic Search,SEO Product Pages,Flemish Brabant,1-9,Pro,1,Lost,2026-03,2026-03,1489.28,0.0,0.0,1489.28,6.0,0
561,Organic Search,SEO Guides,Liège,1-9,Pro,1,Won,2026-03,2026-03,1392.47,1285.07,0.0,0.0,12.0,0
562,Organic Search,SEO Guides,East Flanders,1-9,Starter,1,Lost,2026-03,2026-04,609.35,0.0,0.0,609.35,31.0,0
563,Organic Search,SEO Guides,Hainaut,1-9,Starter,1,Won,2026-03,2026-04,577.13,541.52,0.0,0.0,19.0,0
564,Email,Newsletter,Hainaut,1-9,Starter,1,Lost,2026-03,2026-03,597.54,0.0,0.0,597.54,12.0,0
565,Referral,Customer Referral,Antwerp,1-9,Starter,1,Lost,2026-03,2026-03,548.11,0.0,0.0,548.11,18.0,0
566,Google Ads,Restaurant Operations,Hainaut,1-9,Starter,1,Won,2026-03,2026-03,619.27,626.01,0.0,0.0,8.0,0
567,Google Ads,Restaurant Operations,Antwerp,10-49,Group,2,Lost,2026-03,2026-04,6283.91,0.0,0.0,6283.91,46.0,0
568,Referral,Customer Referral,Liège,1-9,Starter,1,Won,2026-03,2026-03,608.33,548.53,0.0,0.0,13.0,0
569,Google Ads,High Intent Search,Brussels,1-9,Starter,1,Lost,2026-03,2026-03,595.57,0.0,0.0,595.57,4.0,0
570,Organic Search,SEO Product Pages,Brussels,1-9,Pro,1,Lost,2026-03,2026-04,1460.43,0.0,0.0,1460.43,18.0,0
571,Organic Search,SEO Product Pages,East Flanders,50+,Pro,1,Lost,2026-03,2026-04,1550.53,0.0,0.0,1550.53,24.0,0
572,Direct,Demo Page Direct,Antwerp,1-9,Pro,1,Lost,2026-03,2026-04,1348.74,0.0,0.0,1348.74,14.0,0
573,Email,Reactivation,Namur,50+,Group,4,Lost,2026-03,2026-04,13366.92,0.0,0.0,13366.92,40.0,0
574,Referral,Customer Referral,Antwerp,10-49,Group,5,Lost,2026-03,2026-04,17426.51,0.0,0.0,17426.51,36.0,0
575,Referral,Customer Referral,Walloon Brabant,50+,Group,5,Won,2026-03,2026-04,17766.1,15813.0,0.0,0.0,21.0,0
576,Google Ads,High Intent Search,Brussels,1-9,Starter,1,Won,2026-03,2026-04,567.2,530.07,0.0,0.0,22.0,0
577,Google Ads,Restaurant Operations,Liège,1-9,Starter,1,Lost,2026-03,2026-03,604.32,0.0,0.0,604.32,8.0,0
578,Meta Ads,Retargeting,East Flanders,1-9,Starter,1,Lost,2026-03,2026-03,641.37,0.0,0.0,641.37,15.0,0
579,Organic Search,SEO Guides,Antwerp,10-49,Group,4,Lost,2026-03,2026-04,13453.85,0.0,0.0,13453.85,33.0,0
580,Email,Newsletter,Hainaut,50+,Pro,1,Lost,2026-03,2026-05,1475.18,0.0,0.0,1475.18,62.0,0
581,Email,Lead Nurture,Antwerp,1-9,Starter,1,Lost,2026-03,2026-03,542.08,0.0,0.0,542.08,9.0,0
582,Referral,Customer Referral,Hainaut,1-9,Pro,1,Lost,2026-03,2026-03,1319.26,0.0,0.0,1319.26,8.0,0
583,Organic Search,SEO Comparison,Brussels,10-49,Pro,1,Lost,2026-03,2026-04,1339.29,0.0,0.0,1339.29,26.0,0
584,Direct,Brand Direct,Antwerp,10-49,Group,2,Lost,2026-03,2026-05,7477.31,0.0,0.0,7477.31,52.0,0
585,Email,Lead Nurture,Antwerp,1-9,Starter,1,Won,2026-03,2026-04,627.95,551.06,0.0,0.0,11.0,0
586,Email,Reactivation,Walloon Brabant,1-9,Pro,1,Won,2026-03,2026-04,1335.43,1292.42,0.0,0.0,8.0,0
587,LinkedIn Ads,Decision Makers,Namur,50+,Pro,1,Open,2026-03,,1377.3,0.0,1377.3,0.0,,0
588,Meta Ads,Retargeting,East Flanders,1-9,Pro,1,Lost,2026-03,2026-04,1343.83,0.0,0.0,1343.83,19.0,0
589,Organic Search,SEO Guides,Namur,1-9,Starter,1,Lost,2026-03,2026-04,559.05,0.0,0.0,559.05,12.0,0
590,Organic Search,SEO Comparison,Brussels,1-9,Pro,1,Lost,2026-03,2026-04,1325.36,0.0,0.0,1325.36,20.0,0
591,Referral,Partner Network,Namur,1-9,Starter,1,Lost,2026-03,2026-04,581.08,0.0,0.0,581.08,19.0,0
592,Referral,Customer Referral,Flemish Brabant,10-49,Starter,1,Won,2026-03,2026-04,571.39,501.1,0.0,0.0,12.0,0
593,Referral,Industry Events,Antwerp,1-9,Starter,1,Lost,2026-03,2026-04,620.23,0.0,0.0,620.23,9.0,0
594,Organic Search,SEO Guides,Flemish Brabant,1-9,Starter,1,Lost,2026-03,2026-04,593.87,0.0,0.0,593.87,19.0,0
595,Direct,Brand Direct,Brussels,1-9,Starter,1,Lost,2026-03,2026-04,558.19,0.0,0.0,558.19,16.0,0
596,Direct,Brand Direct,Brussels,1-9,Starter,1,Won,2026-03,2026-04,616.33,582.18,0.0,0.0,16.0,0
597,Email,Newsletter,Walloon Brabant,50+,Group,4,Won,2026-03,2026-04,13551.48,12274.02,0.0,0.0,16.0,0
598,Email,Lead Nurture,Brussels,1-9,Starter,1,Lost,2026-03,2026-04,590.13,0.0,0.0,590.13,25.0,0
599,Referral,Customer Referral,Antwerp,1-9,Pro,1,Lost,2026-03,2026-04,1398.69,0.0,0.0,1398.69,14.0,0
600,Referral,Industry Events,Antwerp,1-9,Starter,1,Lost,2026-03,2026-04,543.34,0.0,0.0,543.34,17.0,0
601,Google Ads,High Intent Search,Liège,1-9,Starter,1,Lost,2026-03,2026-04,579.47,0.0,0.0,579.47,16.0,0
602,Google Ads,Competitor Search,Hainaut,10-49,Pro,1,Lost,2026-03,2026-04,1566.37,0.0,0.0,1566.37,15.0,0
603,Email,Newsletter,Brussels,1-9,Starter,1,Lost,2026-03,2026-04,588.1,0.0,0.0,588.1,17.0,0
604,Email,Newsletter,Brussels,1-9,Starter,1,Lost,2026-03,2026-04,592.62,0.0,0.0,592.62,20.0,0
605,Direct,Brand Direct,Namur,1-9,Starter,1,Lost,2026-03,2026-04,629.81,0.0,0.0,629.81,8.0,0
606,Referral,Partner Network,East Flanders,10-49,Pro,1,Won,2026-03,2026-04,1295.36,1188.51,0.0,0.0,38.0,0
607,Referral,Partner Network,Hainaut,10-49,Group,3,Won,2026-03,2026-05,11335.09,10835.7,0.0,0.0,52.0,0
608,Referral,Customer Referral,Antwerp,1-9,Pro,1,Won,2026-03,2026-04,1437.69,1362.83,0.0,0.0,8.0,0
609,Google Ads,High Intent Search,Hainaut,1-9,Starter,1,Lost,2026-03,2026-04,553.27,0.0,0.0,553.27,23.0,0
610,Organic Search,SEO Comparison,Liège,50+,Group,3,Lost,2026-03,2026-06,10894.87,0.0,0.0,10894.87,71.0,0
611,Direct,Returning Visitors,Namur,10-49,Group,5,Lost,2026-03,2026-05,15865.81,0.0,0.0,15865.81,34.0,0
612,Email,Newsletter,Hainaut,1-9,Starter,1,Lost,2026-03,2026-04,585.79,0.0,0.0,585.79,8.0,0
613,Referral,Partner Network,Brussels,10-49,Starter,1,Lost,2026-03,2026-04,608.72,0.0,0.0,608.72,20.0,0
614,Referral,Industry Events,Walloon Brabant,10-49,Pro,1,Lost,2026-03,2026-04,1552.79,0.0,0.0,1552.79,27.0,0
615,Organic Search,SEO Product Pages,East Flanders,10-49,Starter,1,Lost,2026-03,2026-05,536.35,0.0,0.0,536.35,34.0,0
616,Organic Search,SEO Guides,Namur,1-9,Pro,1,Won,2026-03,2026-04,1514.34,1312.71,0.0,0.0,12.0,0
617,Organic Search,SEO Comparison,Flemish Brabant,1-9,Pro,1,Lost,2026-03,2026-04,1417.64,0.0,0.0,1417.64,23.0,0
618,Direct,Brand Direct,Flemish Brabant,1-9,Starter,1,Lost,2026-03,2026-04,624.25,0.0,0.0,624.25,11.0,0
619,Direct,Brand Direct,Walloon Brabant,1-9,Starter,1,Won,2026-03,2026-04,629.61,558.11,0.0,0.0,23.0,0
620,Direct,Returning Visitors,Liège,10-49,Pro,1,Lost,2026-03,2026-04,1382.74,0.0,0.0,1382.74,11.0,0
621,Email,Newsletter,East Flanders,50+,Pro,1,Lost,2026-03,2026-04,1288.98,0.0,0.0,1288.98,14.0,0
622,Email,Lead Nurture,Brussels,1-9,Starter,1,Lost,2026-03,2026-04,536.54,0.0,0.0,536.54,7.0,0
623,Referral,Industry Events,Flemish Brabant,1-9,Starter,1,Lost,2026-03,2026-04,617.82,0.0,0.0,617.82,17.0,0
624,Organic Search,SEO Product Pages,Hainaut,10-49,Pro,1,Lost,2026-03,2026-04,1326.81,0.0,0.0,1326.81,28.0,0
625,Direct,Returning Visitors,Liège,1-9,Starter,1,Won,2026-03,2026-04,628.51,593.25,0.0,0.0,19.0,0
