opportunity_id,lead_id,created_date_key,close_date_key,revenue_date_key,channel_id,campaign_id,region_id,company_size,plan,sites,status,is_won,expected_value,won_value,sales_cycle_days,value_imputed
547,2467,20260312,20260405,20260405,6,17,3,1-9,Starter,1,Won,1,637.32,616.5,24,0
548,2468,20260315,20260330,20260330,6,17,2,1-9,Pro,1,Lost,0,1368.77,0.0,15,0
549,2470,20260309,20260409,20260409,7,19,1,10-49,Pro,1,Lost,0,1321.48,0.0,31,0
550,2471,20260309,20260406,20260406,1,1,6,50+,Group,3,Lost,0,9818.89,0.0,28,0
551,2473,20260315,20260406,20260406,2,5,3,10-49,Pro,1,Lost,0,1328.73,0.0,22,0
552,2485,20260315,20260406,20260406,5,13,2,10-49,Starter,1,Won,1,559.66,479.38,22,0
553,2488,20260312,20260328,20260328,6,18,2,1-9,Pro,1,Lost,0,1314.93,0.0,16,0
554,2491,20260314,20260419,20260419,7,21,1,10-49,Pro,1,Lost,0,1341.63,0.0,36,0
555,2505,20260312,20260416,20260416,6,17,3,10-49,Pro,1,Lost,0,1504.32,0.0,35,0
556,2524,20260314,20260328,20260328,5,13,1,1-9,Starter,1,Lost,0,586.65,0.0,14,0
557,2538,20260311,20260325,20260325,4,12,8,10-49,Pro,1,Lost,0,1555.55,0.0,14,0
558,2549,20260312,20260324,20260324,7,19,1,10-49,Pro,1,Lost,0,1371.65,0.0,12,0
559,2553,20260314,20260503,20260503,2,4,7,50+,Group,5,Lost,0,18655.26,0.0,50,0
560,2560,20260320,20260326,20260326,4,10,4,1-9,Pro,1,Lost,0,1489.28,0.0,6,0
561,2562,20260312,20260324,20260324,4,11,6,1-9,Pro,1,Won,1,1392.47,1285.07,12,0
562,2564,20260316,20260416,20260416,4,11,3,1-9,Starter,1,Lost,0,609.35,0.0,31,0
563,2565,20260319,20260407,20260407,4,11,5,1-9,Starter,1,Won,1,577.13,541.52,19,0
564,2569,20260312,20260324,20260324,6,16,5,1-9,Starter,1,Lost,0,597.54,0.0,12,0
565,2575,20260313,20260331,20260331,7,20,2,1-9,Starter,1,Lost,0,548.11,0.0,18,0
566,2577,20260318,20260326,20260326,1,3,5,1-9,Starter,1,Won,1,619.27,626.01,8,0
567,2578,20260313,20260428,20260428,1,3,2,10-49,Group,2,Lost,0,6283.91,0.0,46,0
568,2600,20260316,20260329,20260329,7,20,6,1-9,Starter,1,Won,1,608.33,548.53,13,0
569,2602,20260321,20260325,20260325,1,1,1,1-9,Starter,1,Lost,0,595.57,0.0,4,0
570,2619,20260318,20260405,20260405,4,10,1,1-9,Pro,1,Lost,0,1460.43,0.0,18,0
571,2623,20260315,20260408,20260408,4,10,3,50+,Pro,1,Lost,0,1550.53,0.0,24,0
572,2627,20260318,20260401,20260401,5,15,2,1-9,Pro,1,Lost,0,1348.74,0.0,14,0
573,2628,20260320,20260429,20260429,6,18,8,50+,Group,4,Lost,0,13366.92,0.0,40,0
574,2629,20260320,20260425,20260425,7,20,2,10-49,Group,5,Lost,0,17426.51,0.0,36,0
575,2632,20260315,20260405,20260405,7,20,7,50+,Group,5,Won,1,17766.1,15813.0,21,0
576,2636,20260315,20260406,20260406,1,1,1,1-9,Starter,1,Won,1,567.2,530.07,22,0
577,2639,20260321,20260329,20260329,1,3,6,1-9,Starter,1,Lost,0,604.32,0.0,8,0
578,2653,20260315,20260330,20260330,3,9,3,1-9,Starter,1,Lost,0,641.37,0.0,15,0
579,2670,20260321,20260423,20260423,4,11,2,10-49,Group,4,Lost,0,13453.85,0.0,33,0
580,2675,20260322,20260523,20260523,6,16,5,50+,Pro,1,Lost,0,1475.18,0.0,62,0
581,2677,20260320,20260329,20260329,6,17,2,1-9,Starter,1,Lost,0,542.08,0.0,9,0
582,2678,20260316,20260324,20260324,7,20,5,1-9,Pro,1,Lost,0,1319.26,0.0,8,0
583,2689,20260325,20260420,20260420,4,12,1,10-49,Pro,1,Lost,0,1339.29,0.0,26,0
584,2690,20260325,20260516,20260516,5,13,2,10-49,Group,2,Lost,0,7477.31,0.0,52,0
585,2696,20260322,20260402,20260402,6,17,2,1-9,Starter,1,Won,1,627.95,551.06,11,0
586,2697,20260325,20260402,20260402,6,18,7,1-9,Pro,1,Won,1,1335.43,1292.42,8,0
587,2700,20260324,,20260324,2,4,8,50+,Pro,1,Open,0,1377.3,0.0,,0
588,2709,20260322,20260410,20260410,3,9,3,1-9,Pro,1,Lost,0,1343.83,0.0,19,0
589,2711,20260320,20260401,20260401,4,11,8,1-9,Starter,1,Lost,0,559.05,0.0,12,0
590,2713,20260319,20260408,20260408,4,12,1,1-9,Pro,1,Lost,0,1325.36,0.0,20,0
591,2719,20260318,20260406,20260406,7,19,8,1-9,Starter,1,Lost,0,581.08,0.0,19,0
592,2720,20260325,20260406,20260406,7,20,4,10-49,Starter,1,Won,1,571.39,501.1,12,0
593,2722,20260323,20260401,20260401,7,21,2,1-9,Starter,1,Lost,0,620.23,0.0,9,0
594,2730,20260321,20260409,20260409,4,11,4,1-9,Starter,1,Lost,0,593.87,0.0,19,0
595,2732,20260322,20260407,20260407,5,13,1,1-9,Starter,1,Lost,0,558.19,0.0,16,0
596,2734,20260323,20260408,20260408,5,13,1,1-9,Starter,1,Won,1,616.33,582.18,16,0
597,2737,20260325,20260410,20260410,6,16,7,50+,Group,4,Won,1,13551.48,12274.02,16,0
598,2738,20260320,20260414,20260414,6,17,1,1-9,Starter,1,Lost,0,590.13,0.0,25,0
599,2742,20260323,20260406,20260406,7,20,2,1-9,Pro,1,Lost,0,1398.69,0.0,14,0
600,2743,20260326,20260412,20260412,7,21,2,1-9,Starter,1,Lost,0,543.34,0.0,17,0
601,2745,20260326,20260411,20260411,1,1,6,1-9,Starter,1,Lost,0,579.47,0.0,16,0
602,2746,20260323,20260407,20260407,1,2,5,10-49,Pro,1,Lost,0,1566.37,0.0,15,0
603,2760,20260328,20260414,20260414,6,16,1,1-9,Starter,1,Lost,0,588.1,0.0,17,0
604,2761,20260328,20260417,20260417,6,16,1,1-9,Starter,1,Lost,0,592.62,0.0,20,0
605,2776,20260328,20260405,20260405,5,13,8,1-9,Starter,1,Lost,0,629.81,0.0,8,0
606,2779,20260322,20260429,20260429,7,19,3,10-49,Pro,1,Won,1,1295.36,1188.51,38,0
607,2780,20260329,20260520,20260520,7,19,5,10-49,Group,3,Won,1,11335.09,10835.7,52,0
608,2781,20260327,20260404,20260404,7,20,2,1-9,Pro,1,Won,1,1437.69,1362.83,8,0
609,2785,20260324,20260416,20260416,1,1,5,1-9,Starter,1,Lost,0,553.27,0.0,23,0
610,2792,20260325,20260604,20260604,4,12,6,50+,Group,3,Lost,0,10894.87,0.0,71,0
611,2794,20260328,20260501,20260501,5,14,8,10-49,Group,5,Lost,0,15865.81,0.0,34,0
612,2796,20260326,20260403,20260403,6,16,5,1-9,Starter,1,Lost,0,585.79,0.0,8,0
613,2800,20260327,20260416,20260416,7,19,1,10-49,Starter,1,Lost,0,608.72,0.0,20,0
614,2801,20260322,20260418,20260418,7,21,7,10-49,Pro,1,Lost,0,1552.79,0.0,27,0
615,2806,20260328,20260501,20260501,4,10,3,10-49,Starter,1,Lost,0,536.35,0.0,34,0
616,2809,20260323,20260404,20260404,4,11,8,1-9,Pro,1,Won,1,1514.34,1312.71,12,0
617,2810,20260326,20260418,20260418,4,12,4,1-9,Pro,1,Lost,0,1417.64,0.0,23,0
618,2811,20260323,20260403,20260403,5,13,4,1-9,Starter,1,Lost,0,624.25,0.0,11,0
619,2812,20260327,20260419,20260419,5,13,7,1-9,Starter,1,Won,1,629.61,558.11,23,0
620,2813,20260326,20260406,20260406,5,14,6,10-49,Pro,1,Lost,0,1382.74,0.0,11,0
621,2814,20260324,20260407,20260407,6,16,3,50+,Pro,1,Lost,0,1288.98,0.0,14,0
622,2815,20260331,20260407,20260407,6,17,1,1-9,Starter,1,Lost,0,536.54,0.0,7,0
623,2818,20260325,20260411,20260411,7,21,4,1-9,Starter,1,Lost,0,617.82,0.0,17,0
624,2827,20260325,20260422,20260422,4,10,5,10-49,Pro,1,Lost,0,1326.81,0.0,28,0
625,2829,20260329,20260417,20260417,5,14,6,1-9,Starter,1,Won,1,628.51,593.25,19,0
626,2831,20260324,20260407,20260407,6,16,4,1-9,Starter,1,Lost,0,592.14,0.0,14,0
627,2835,20260401,20260422,20260422,7,21,6,1-9,Starter,1,Won,1,602.61,587.9,21,0
628,2843,20260402,20260421,20260421,3,7,2,10-49,Group,4,Lost,0,14289.67,0.0,19,0
629,2844,20260329,20260503,20260503,3,7,3,10-49,Pro,1,Won,1,1323.16,1302.92,35,0
630,2845,20260330,20260525,20260525,3,7,5,50+,Group,5,Lost,0,16494.72,0.0,56,0
631,2848,20260329,20260406,20260406,3,8,8,1-9,Starter,1,Won,1,639.32,612.83,8,0
632,2851,20260329,20260428,20260428,3,8,2,1-9,Starter,1,Lost,0,589.24,0.0,30,0
633,2857,20260328,20260415,20260415,4,12,7,1-9,Starter,1,Won,1,595.3,595.3,18,1
634,2858,20260329,20260418,20260418,5,13,1,10-49,Starter,1,Won,1,594.4,537.02,20,0
635,2859,20260401,20260406,20260406,5,14,3,1-9,Pro,1,Won,1,1515.44,1416.62,5,0
636,2860,20260401,20260427,20260427,5,14,3,10-49,Starter,1,Won,1,560.1,567.75,26,0
637,2863,20260401,20260405,20260405,6,17,4,1-9,Pro,1,Won,1,1293.78,1308.63,4,0
638,2865,20260401,20260509,20260509,7,19,5,10-49,Starter,1,Lost,0,636.0,0.0,38,0
639,2866,20260329,20260414,20260414,7,21,2,1-9,Starter,1,Lost,0,588.26,0.0,16,0
640,2883,20260328,20260520,20260520,5,13,5,50+,Group,3,Lost,0,9602.04,0.0,53,0
641,2886,20260331,20260429,20260429,5,14,3,1-9,Starter,1,Lost,0,633.11,0.0,29,0
642,2888,20260331,20260407,20260407,5,14,6,1-9,Pro,1,Won,1,1397.24,1190.98,7,0
643,2894,20260329,20260407,20260407,7,19,1,1-9,Starter,1,Lost,0,533.82,0.0,9,0
644,2896,20260326,20260401,20260401,7,20,5,1-9,Starter,1,Won,1,573.01,555.66,6,0
645,2897,20260329,20260528,20260528,7,20,1,50+,Pro,1,Lost,0,1316.76,0.0,60,0
646,2902,20260403,20260427,20260427,1,3,4,10-49,Pro,1,Won,1,1411.66,1317.3,24,0
647,2903,20260327,20260526,20260526,2,4,1,10-49,Pro,1,Won,1,1530.45,1342.82,60,0
648,2912,20260327,20260409,20260409,4,10,1,1-9,Starter,1,Lost,0,548.22,0.0,13,0
649,2913,20260331,20260513,20260513,4,11,3,10-49,Starter,1,Lost,0,548.21,0.0,43,0
650,2920,20260330,20260501,20260501,6,16,2,10-49,Pro,1,Won,1,1427.14,1400.25,32,0
651,2936,20260404,20260421,20260421,4,10,4,1-9,Starter,1,Lost,0,557.37,0.0,17,0
652,2940,20260405,20260414,20260414,5,13,5,1-9,Starter,1,Won,1,569.85,527.82,9,0
653,2945,20260329,20260422,20260422,5,13,3,1-9,Starter,1,Lost,0,614.25,0.0,24,0
654,2947,20260330,20260426,20260426,5,15,2,10-49,Starter,1,Lost,0,614.41,0.0,27,0
655,2949,20260402,20260412,20260412,7,19,5,1-9,Starter,1,Lost,0,546.17,0.0,10,0
656,2951,20260329,20260419,20260419,1,1,1,1-9,Starter,1,Won,1,591.34,554.14,21,0
657,2961,20260403,20260417,20260417,3,0,5,10-49,Starter,1,Lost,0,617.57,0.0,14,0
658,2965,20260401,20260424,20260424,5,14,3,10-49,Pro,1,Lost,0,1536.74,0.0,23,0
659,2966,20260329,20260407,20260407,6,16,7,1-9,Pro,1,Lost,0,1482.9,0.0,9,0
660,2967,20260404,20260413,20260413,6,17,1,10-49,Pro,1,Lost,0,1375.62,0.0,9,0
661,2968,20260329,20260413,20260413,6,17,8,1-9,Pro,1,Won,1,1311.45,1307.36,15,0
662,2970,20260329,20260409,20260409,7,19,5,1-9,Starter,1,Won,1,632.84,543.0,11,0
663,2981,20260401,20260420,20260420,3,9,7,10-49,Pro,1,Lost,0,1564.23,0.0,19,0
664,2986,20260331,20260412,20260412,6,16,4,10-49,Pro,1,Lost,0,1482.53,0.0,12,0
665,2987,20260331,20260429,20260429,6,17,3,10-49,Starter,1,Lost,0,581.83,0.0,29,0
666,2989,20260331,20260427,20260427,6,18,3,1-9,Starter,1,Lost,0,545.64,0.0,27,0
667,2990,20260402,20260428,20260428,7,20,5,10-49,Pro,1,Won,1,1299.47,1135.57,26,0
668,3005,20260403,20260510,20260510,5,13,5,10-49,Starter,1,Won,1,533.63,516.24,37,0
669,3006,20260403,20260516,20260516,5,13,4,10-49,Starter,1,Lost,0,562.48,0.0,43,0
670,3008,20260406,20260503,20260503,6,16,4,1-9,Pro,1,Lost,0,1566.09,0.0,27,0
671,3009,20260402,20260503,20260503,6,17,6,10-49,Starter,1,Won,1,603.26,520.03,31,0
672,3010,20260404,20260420,20260420,6,18,6,1-9,Starter,1,Lost,0,591.61,0.0,16,0
673,3014,20260406,,20260406,1,3,6,50+,Group,5,Open,0,15936.14,0.0,,0
674,3025,20260401,20260429,20260429,4,10,1,50+,Group,5,Lost,0,18996.04,0.0,28,0
675,3035,20260402,20260411,20260411,6,16,1,1-9,Starter,1,Lost,0,590.69,0.0,9,0
676,3041,20260403,20260410,20260410,7,20,5,1-9,Pro,1,Won,1,1349.16,1236.42,7,0
677,3044,20260407,20260518,20260518,1,1,3,10-49,Pro,1,Lost,0,1302.64,0.0,41,0
678,3052,20260403,20260505,20260505,3,7,3,10-49,Starter,1,Lost,0,597.46,0.0,32,0
679,3056,20260403,20260423,20260423,4,10,1,1-9,Starter,1,Won,1,608.97,579.08,20,0
680,3058,20260402,20260415,20260415,4,10,5,1-9,Pro,1,Lost,0,1549.84,0.0,13,0
681,3060,20260408,20260527,20260527,5,13,3,10-49,Group,3,Lost,0,9705.73,0.0,49,0
682,3067,20260402,20260422,20260422,6,17,7,1-9,Starter,1,Lost,0,592.82,0.0,20,0
683,3070,20260407,20260423,20260423,7,19,7,1-9,Pro,1,Lost,0,1312.5,0.0,16,0
684,3071,20260405,20260418,20260418,7,20,6,1-9,Pro,1,Won,1,1555.46,1403.69,13,0
685,3092,20260405,20260505,20260505,4,11,7,10-49,Pro,1,Lost,0,1287.53,0.0,30,0
686,3093,20260410,20260523,20260523,4,11,7,50+,Group,5,Lost,0,17140.41,0.0,43,0
687,3097,20260411,20260503,20260503,6,17,1,1-9,Starter,1,Won,1,624.15,616.23,22,0
688,3103,20260403,20260414,20260414,7,21,8,10-49,Starter,1,Lost,0,593.55,0.0,11,0
689,3105,20260412,20260516,20260516,1,1,6,10-49,Pro,1,Lost,0,1423.5,0.0,34,0
690,3121,20260405,20260506,20260506,5,13,4,10-49,Starter,1,Lost,0,563.24,0.0,31,0
691,3122,20260405,20260424,20260424,5,13,4,10-49,Starter,1,Won,1,626.46,542.19,19,0
692,3123,20260409,20260428,20260428,5,14,4,10-49,Starter,1,Lost,0,549.74,0.0,19,0
693,3124,20260406,20260610,20260610,6,17,2,10-49,Pro,1,Lost,0,1467.09,0.0,65,0
694,3126,20260404,20260511,20260511,6,17,1,1-9,Starter,1,Won,1,552.03,557.02,37,0
695,3127,20260405,20260428,20260428,6,17,2,1-9,Starter,1,Won,1,635.56,620.01,23,0
696,3138,20260410,20260423,20260423,3,7,5,1-9,Starter,1,Lost,0,596.07,0.0,13,0
697,3146,20260408,20260417,20260417,5,13,8,10-49,Starter,1,Won,1,607.98,592.08,9,0
698,3151,20260411,20260422,20260422,6,16,2,1-9,Pro,1,Lost,0,1416.5,0.0,11,0
699,3156,20260405,20260423,20260423,7,21,1,1-9,Starter,1,Lost,0,577.34,0.0,18,0
700,3157,20260405,20260419,20260419,7,21,2,1-9,Starter,1,Won,1,552.24,515.77,14,0
701,3158,20260409,20260503,20260503,7,21,8,50+,Group,5,Won,1,17105.28,17105.28,24,1
702,3159,20260411,20260424,20260424,1,1,1,1-9,Starter,1,Won,1,596.18,561.21,13,0
703,3174,20260409,20260503,20260503,5,13,8,1-9,Pro,1,Lost,0,1551.51,0.0,24,0
704,3176,20260409,20260418,20260418,5,15,3,10-49,Group,5,Lost,0,15820.24,0.0,9,0
705,3177,20260407,20260420,20260420,6,16,1,1-9,Starter,1,Lost,0,628.56,0.0,13,0
706,3187,20260409,20260503,20260503,3,9,6,10-49,Group,5,Lost,0,18594.91,0.0,24,0
707,3188,20260415,20260419,20260419,4,10,6,1-9,Pro,1,Lost,0,1315.9,0.0,4,0
708,3192,20260414,20260503,20260503,4,11,2,10-49,Starter,1,Won,1,621.78,543.22,19,0
709,3195,20260408,20260427,20260427,4,12,1,10-49,Pro,1,Won,1,1450.43,1360.67,19,0
710,3199,20260415,20260424,20260424,6,18,2,1-9,Starter,1,Won,1,639.84,552.95,9,0
711,3201,20260415,20260423,20260423,7,19,3,1-9,Starter,1,Lost,0,644.31,0.0,8,0
712,3202,20260410,20260506,20260506,2,6,4,10-49,Pro,1,Lost,0,1405.85,0.0,26,0
713,3207,20260415,20260429,20260429,3,7,7,1-9,Starter,1,Lost,0,567.25,0.0,14,0
714,3210,20260414,20260423,20260423,4,10,1,1-9,Pro,1,Lost,0,1300.6,0.0,9,0
715,3214,20260408,20260423,20260423,5,14,5,1-9,Starter,1,Won,1,626.78,586.38,15,0
716,3216,20260412,20260603,20260603,6,16,3,50+,Group,3,Lost,0,10079.93,0.0,52,0
717,3218,20260409,20260422,20260422,6,16,5,1-9,Pro,1,Lost,0,1411.71,0.0,13,0
718,3223,20260409,20260427,20260427,6,17,1,1-9,Starter,1,Lost,0,583.72,0.0,18,0
719,3227,20260410,20260623,20260623,2,5,3,50+,Group,5,Won,1,15986.51,14322.33,74,0
720,3236,20260413,20260421,20260421,3,8,1,1-9,Pro,1,Lost,0,1315.01,0.0,8,0
721,3242,20260410,20260609,20260609,4,12,6,50+,Group,4,Lost,0,14996.19,0.0,60,0
722,3251,20260416,20260502,20260502,5,14,1,1-9,Starter,1,Lost,0,620.92,0.0,16,0
723,3254,20260412,20260502,20260502,6,16,6,1-9,Starter,1,Lost,0,603.75,0.0,20,0
724,3256,20260411,20260426,20260426,6,17,2,10-49,Pro,1,Lost,0,1538.14,0.0,15,0
725,3257,20260409,20260502,20260502,6,18,5,10-49,Pro,1,Won,1,1505.13,1401.56,23,0
726,3263,20260418,20260426,20260426,1,1,1,1-9,Starter,1,Won,1,641.51,603.64,8,0
727,3264,20260417,20260508,20260508,1,1,7,1-9,Pro,1,Lost,0,1492.67,0.0,21,0
728,3270,20260418,20260602,20260602,4,10,6,10-49,Starter,1,Lost,0,608.31,0.0,45,0
729,3272,20260414,20260530,20260530,4,10,1,50+,Pro,1,Lost,0,1486.96,0.0,46,0
730,3276,20260412,20260526,20260526,5,14,6,10-49,Pro,1,Won,1,1536.82,1330.68,44,0
731,3277,20260412,20260420,20260420,6,16,2,1-9,Starter,1,Lost,0,629.38,0.0,8,0
732,3282,20260411,20260427,20260427,7,19,4,1-9,Pro,1,Won,1,1544.16,1449.94,16,0
733,3283,20260416,20260515,20260515,7,19,6,10-49,Pro,1,Won,1,1372.01,1306.43,29,0
734,3284,20260411,20260427,20260427,7,19,5,10-49,Starter,1,Lost,0,619.54,0.0,16,0
735,3288,20260412,20260509,20260509,1,3,1,1-9,Pro,1,Lost,0,1507.65,0.0,27,0
736,3297,20260413,20260424,20260424,4,10,4,1-9,Pro,1,Won,1,1374.4,1295.49,11,0
737,3300,20260418,20260521,20260521,5,13,5,50+,Group,2,Lost,0,6482.16,0.0,33,0
738,3307,20260412,20260422,20260422,6,16,4,1-9,Starter,1,Lost,0,628.1,0.0,10,0
739,3308,20260417,20260604,20260604,6,16,1,10-49,Pro,1,Lost,0,1296.66,0.0,48,0
740,3309,20260418,20260610,20260610,6,17,6,10-49,Pro,1,Lost,0,1330.7,0.0,53,0
741,3312,20260415,20260504,20260504,6,17,6,1-9,Starter,1,Lost,0,646.22,0.0,19,0
742,3314,20260415,20260531,20260531,6,18,2,10-49,Starter,1,Won,1,537.6,495.35,46,0
743,3316,20260412,20260521,20260521,7,20,4,10-49,Pro,1,Won,1,1531.5,1479.28,39,0
744,3342,20260416,20260507,20260507,4,12,8,10-49,Pro,1,Lost,0,1342.32,0.0,21,0
745,3343,20260415,,20260415,5,13,1,1-9,Starter,1,Won,1,542.56,517.46,,0
746,3348,20260420,20260504,20260504,6,18,2,1-9,Pro,1,Lost,0,1554.88,0.0,14,0
747,3349,20260414,20260418,20260418,6,18,3,1-9,Starter,1,Lost,0,597.61,0.0,4,0
748,3351,20260412,20260520,20260520,7,20,1,10-49,Pro,1,Lost,0,1490.06,0.0,38,0
749,3359,20260418,20260501,20260501,4,10,7,10-49,Pro,1,Lost,0,1402.4,0.0,13,0
750,3376,20260420,20260429,20260429,4,10,7,1-9,Pro,1,Lost,0,1565.78,0.0,9,0
751,3380,20260414,20260507,20260507,4,11,3,10-49,Pro,1,Lost,0,1434.21,0.0,23,0
752,3386,20260416,20260428,20260428,6,17,1,1-9,Starter,1,Lost,0,578.27,0.0,12,0
753,3388,20260418,20260428,20260428,7,19,4,1-9,Starter,1,Won,1,564.98,511.8,10,0
754,3389,20260418,20260510,20260510,7,20,6,1-9,Pro,1,Lost,0,1398.17,0.0,22,0
755,3399,20260415,20260430,20260430,4,10,3,1-9,Starter,1,Won,1,602.0,611.08,15,0
756,3406,20260423,20260511,20260511,5,14,7,1-9,Pro,1,Lost,0,1516.33,0.0,18,0
757,3407,20260416,20260516,20260516,5,14,3,1-9,Pro,1,Lost,0,1453.1,0.0,30,0
758,3410,20260419,20260518,20260518,6,17,8,1-9,Pro,1,Won,1,1511.99,1447.29,29,0
759,3414,20260420,20260505,20260505,7,21,1,10-49,Pro,1,Won,1,1316.8,1324.22,15,0
760,3417,20260421,20260519,20260519,3,8,3,10-49,Pro,1,Lost,0,1377.88,0.0,28,0
761,3418,20260418,20260502,20260502,3,9,1,1-9,Pro,1,Lost,0,1330.69,0.0,14,0
762,3422,20260423,20260524,20260524,4,10,3,10-49,Pro,1,Lost,0,1318.78,0.0,31,0
763,3423,20260423,20260523,20260523,4,10,3,10-49,Starter,1,Won,1,614.28,555.31,30,0
764,3429,20260419,20260424,20260424,6,16,4,1-9,Starter,1,Lost,0,596.82,0.0,5,0
765,3437,20260422,20260509,20260509,7,21,8,1-9,Starter,1,Won,1,582.29,575.85,17,0
766,3438,20260422,20260508,20260508,7,21,1,1-9,Starter,1,Won,1,606.85,578.09,16,0
767,3442,20260420,20260511,20260511,1,3,1,1-9,Starter,1,Won,1,637.55,591.6,21,0
768,3456,20260420,20260430,20260430,5,13,2,1-9,Starter,1,Won,1,558.06,550.0,10,0
769,3458,20260423,20260505,20260505,5,14,1,1-9,Starter,1,Lost,0,627.4,0.0,12,0
770,3459,20260425,,20260425,6,17,5,10-49,Pro,1,Open,0,1468.53,0.0,,0
771,3461,20260418,20260508,20260508,6,18,6,10-49,Pro,1,Lost,0,1369.71,0.0,20,0
772,3474,20260420,20260506,20260506,4,10,6,10-49,Pro,1,Won,1,1351.52,1330.27,16,0
773,3485,20260426,20260510,20260510,6,16,3,1-9,Pro,1,Lost,0,1508.75,0.0,14,0
774,3487,20260424,20260507,20260507,6,17,7,1-9,Starter,1,Won,1,623.49,591.82,13,0
775,3490,20260422,20260501,20260501,6,17,3,1-9,Starter,1,Won,1,573.79,510.79,9,0
776,3491,20260421,20260509,20260509,6,18,4,10-49,Pro,1,Lost,0,1513.83,0.0,18,0
777,3493,20260422,20260512,20260512,7,20,5,10-49,Pro,1,Lost,0,1396.93,0.0,20,0
778,3494,20260418,20260502,20260502,7,20,2,1-9,Starter,1,Won,1,545.74,511.99,14,0
779,3496,20260421,,20260421,1,1,4,50+,Pro,1,Open,0,1361.5,0.0,,0
780,3497,20260419,20260503,20260503,1,1,8,1-9,Starter,1,Won,1,638.5,583.63,14,0
781,3510,20260423,20260428,20260428,4,11,5,1-9,Starter,1,Lost,0,642.77,0.0,5,0
782,3515,20260424,20260519,20260519,6,16,5,10-49,Group,2,Lost,0,6278.21,0.0,25,0
783,3518,20260421,20260507,20260507,7,21,4,1-9,Starter,1,Lost,0,569.88,0.0,16,0
784,3521,20260428,20260611,20260611,3,7,4,10-49,Pro,1,Lost,0,1509.22,0.0,44,0
785,3527,20260423,20260511,20260511,6,16,1,10-49,Pro,1,Lost,0,1332.34,0.0,18,0
786,3529,20260425,20260608,20260608,6,17,5,50+,Group,2,Lost,0,7628.86,0.0,44,0
787,3537,20260429,20260602,20260602,4,10,1,1-9,Starter,1,Lost,0,577.24,0.0,34,0
788,3541,20260427,20260522,20260522,4,12,1,10-49,Pro,1,Won,1,1479.01,1303.08,25,0
789,3542,20260421,20260618,20260618,4,12,1,50+,Group,4,Lost,0,13042.81,0.0,58,0
790,3552,20260427,20260526,20260526,2,6,4,10-49,Pro,1,Lost,0,1522.35,0.0,29,0
791,3555,20260428,20260618,20260618,3,0,3,1-9,Starter,1,Lost,0,574.62,0.0,51,0
792,3567,20260424,20260502,20260502,5,14,7,1-9,Starter,1,Lost,0,567.96,0.0,8,0
793,3570,20260428,20260517,20260517,7,21,7,50+,Pro,1,Won,1,1516.5,1477.77,19,0
794,3585,20260429,20260514,20260514,5,15,3,1-9,Starter,1,Lost,0,562.62,0.0,15,0
795,3589,20260501,20260504,20260504,6,18,5,1-9,Pro,1,Won,1,1500.05,1518.49,3,0
796,3590,20260424,20260516,20260516,7,19,1,1-9,Pro,1,Won,1,1515.81,1483.85,22,0
797,3591,20260427,20260506,20260506,7,19,7,1-9,Starter,1,Won,1,572.63,527.41,9,0
798,3592,20260427,20260510,20260510,7,19,2,10-49,Group,5,Lost,0,16088.25,0.0,13,0
799,3594,20260501,,20260501,7,20,2,10-49,Pro,1,Open,0,1395.47,0.0,,0
800,3611,20260425,20260529,20260529,4,11,6,10-49,Pro,1,Lost,0,1549.14,0.0,34,0
801,3616,20260426,20260611,20260611,5,15,1,10-49,Pro,1,Lost,0,1534.02,0.0,46,0
802,3619,20260429,20260511,20260511,6,16,8,1-9,Starter,1,Lost,0,589.79,0.0,12,0
803,3620,20260424,20260430,20260430,6,16,7,1-9,Pro,1,Lost,0,1446.66,0.0,6,0
804,3621,20260426,20260630,20260630,6,17,7,50+,Group,3,Won,1,10367.43,9374.82,65,0
805,3628,20260425,20260609,20260609,2,4,1,50+,Group,5,Lost,0,16906.26,0.0,45,0
806,3630,20260426,20260512,20260512,2,5,4,10-49,Pro,1,Lost,0,1304.55,0.0,16,0
807,3640,20260425,20260516,20260516,4,10,3,10-49,Pro,1,Lost,0,1518.57,0.0,21,0
808,3641,20260501,20260601,20260601,4,10,3,50+,Group,4,Won,1,13154.58,13112.17,31,0
809,3648,20260425,20260503,20260503,5,13,3,1-9,Starter,1,Lost,0,607.47,0.0,8,0
810,3649,20260502,20260528,20260528,5,15,4,10-49,Starter,1,Lost,0,591.73,0.0,26,0
811,3651,20260501,20260521,20260521,6,16,2,1-9,Starter,1,Lost,0,586.06,0.0,20,0
812,3654,20260501,20260607,20260607,7,21,8,10-49,Pro,1,Won,1,1337.78,1328.08,37,0
813,3655,20260429,20260509,20260509,7,21,6,1-9,Starter,1,Won,1,536.83,489.84,10,0
814,3665,20260504,20260601,20260601,3,7,3,10-49,Pro,1,Lost,0,1452.81,0.0,28,0
815,3673,20260504,20260518,20260518,6,16,2,10-49,Pro,1,Won,1,1433.22,1321.01,14,0
816,3678,20260428,20260510,20260510,6,17,1,10-49,Pro,1,Lost,0,1555.8,0.0,12,0
817,3680,20260502,20260526,20260526,7,20,8,1-9,Starter,1,Won,1,599.69,543.71,24,0
818,3686,20260504,20260529,20260529,3,8,2,10-49,Pro,1,Lost,0,1535.33,0.0,25,0
