lead_id,created_date_key,channel_id,campaign_id,region_id,company_size,business_type,lead_score,is_mql,is_sql
2616,20260312,3,9,4,10-49,Restaurant,50,0,0
2617,20260312,3,9,1,1-9,Restaurant,49,0,0
2618,20260312,4,10,6,10-49,Bar,39,0,0
2619,20260312,4,10,1,1-9,Bar,44,1,1
2620,20260312,4,10,8,10-49,Restaurant,60,1,0
2621,20260312,4,10,5,10-49,Restaurant,53,0,0
2622,20260312,4,10,8,10-49,Restaurant,58,0,0
2623,20260312,4,10,3,50+,Café,61,1,1
2624,20260312,4,11,8,1-9,Café,47,0,0
2625,20260312,4,12,3,10-49,Restaurant,71,1,0
2626,20260312,5,13,1,1-9,Restaurant,46,0,0
2627,20260312,5,15,2,1-9,Restaurant,61,1,1
2628,20260312,6,18,8,50+,Café,64,1,1
2629,20260312,7,20,2,10-49,Restaurant,80,1,1
2630,20260312,7,20,2,10-49,Restaurant,83,1,0
2631,20260312,7,20,7,10-49,Snack,100,1,0
2632,20260312,7,20,7,50+,Café,85,1,1
2633,20260312,7,21,1,1-9,Café,60,0,0
2634,20260313,1,1,2,1-9,Bar,49,0,0
2635,20260313,1,1,2,10-49,Restaurant,64,0,0
2636,20260313,1,1,1,1-9,Restaurant,58,1,1
2637,20260313,1,2,5,1-9,Snack,68,1,0
2638,20260313,1,2,4,1-9,Bar,47,0,0
2639,20260313,1,3,6,1-9,Bar,53,1,1
2640,20260313,2,6,6,10-49,Snack,56,1,0
2641,20260313,2,6,2,50+,Restaurant,33,0,0
2642,20260313,3,7,1,1-9,Restaurant,31,0,0
2643,20260313,3,7,5,1-9,Snack,8,0,0
2644,20260313,3,7,6,1-9,Restaurant,25,0,0
2645,20260313,3,7,4,1-9,Restaurant,30,0,0
2646,20260313,3,7,1,1-9,Restaurant,0,0,0
2647,20260313,3,7,5,10-49,Café,23,0,0
2648,20260313,3,7,1,1-9,Restaurant,38,0,0
2649,20260313,3,8,1,50+,Restaurant,52,1,1
2650,20260313,3,8,7,10-49,Restaurant,36,0,0
2651,20260313,3,8,3,1-9,Restaurant,29,0,0
2652,20260313,3,9,1,1-9,Bar,51,0,0
2653,20260313,3,9,3,1-9,Restaurant,38,1,1
2654,20260313,4,10,1,10-49,Café,60,0,0
2655,20260313,4,10,1,1-9,Hotel,56,1,0
2656,20260313,4,11,2,1-9,Restaurant,43,0,0
2657,20260313,4,11,3,1-9,Restaurant,41,0,0
2658,20260313,4,11,4,1-9,Snack,67,1,0
2659,20260313,4,11,1,1-9,Hotel,48,0,0
2660,20260313,4,12,8,1-9,Café,52,1,0
2661,20260313,4,12,3,10-49,Bar,44,0,0
2662,20260313,6,18,8,1-9,Bar,64,0,0
2663,20260313,7,20,1,50+,Café,,1,1
2664,20260314,1,2,3,10-49,Café,72,0,0
2665,20260314,1,3,3,10-49,Café,60,1,0
2666,20260314,3,7,7,10-49,Restaurant,34,1,0
2667,20260314,3,7,5,10-49,Bar,0,0,0
2668,20260314,3,8,1,1-9,Restaurant,9,0,0
2669,20260314,4,10,3,10-49,Bar,44,1,0
2670,20260314,4,11,2,10-49,Restaurant,65,1,1
2671,20260314,4,11,1,1-9,Bar,36,0,0
2672,20260314,4,11,5,10-49,Bar,47,0,0
2673,20260314,5,14,5,50+,Restaurant,80,1,1
2674,20260314,5,14,2,1-9,Hotel,48,0,0
2675,20260314,6,16,5,50+,Bar,75,1,1
2676,20260314,6,16,1,50+,Bar,84,1,0
2677,20260314,6,17,2,1-9,Restaurant,73,1,1
2678,20260314,7,20,5,1-9,Bar,85,1,1
2679,20260314,7,20,3,1-9,Café,63,1,0
2680,20260315,1,1,2,1-9,Restaurant,71,1,0
2681,20260315,1,3,4,1-9,Bar,46,0,0
2682,20260315,1,3,1,50+,Snack,71,1,0
2683,20260315,3,7,3,1-9,Restaurant,14,0,0
2684,20260315,3,8,2,1-9,Restaurant,33,0,0
2685,20260315,3,8,2,1-9,Café,26,0,0
2686,20260315,4,10,2,1-9,Snack,57,1,0
2687,20260315,4,11,2,1-9,Snack,45,1,0
2688,20260315,4,11,7,1-9,Hotel,44,1,0
2689,20260315,4,12,1,10-49,Restaurant,87,1,1
2690,20260315,5,13,2,10-49,Restaurant,77,1,1
2691,20260315,5,13,1,10-49,Café,86,1,0
2692,20260315,5,14,8,1-9,Snack,56,0,0
2693,20260315,5,14,1,1-9,Restaurant,58,1,0
2694,20260315,5,15,1,10-49,Restaurant,64,1,0
2695,20260315,6,17,5,1-9,Restaurant,62,1,0
2696,20260315,6,17,2,1-9,Bar,78,1,1
2697,20260315,6,18,7,1-9,Café,55,1,1
2698,20260316,1,1,2,1-9,Restaurant,46,0,0
2699,20260316,1,2,6,10-49,Bar,26,1,0
2700,20260316,2,4,8,50+,Snack,,1,1
2701,20260316,3,7,5,10-49,Snack,18,0,0
2702,20260316,3,7,1,1-9,Bar,27,0,0
2703,20260316,3,7,1,1-9,Restaurant,,0,0
2704,20260316,3,7,5,1-9,Restaurant,35,0,0
2705,20260316,3,8,4,1-9,Snack,11,0,0
2706,20260316,3,8,2,1-9,Hotel,11,0,0
2707,20260316,3,8,2,10-49,Snack,,1,0
2708,20260316,3,9,7,1-9,Bar,52,1,0
2709,20260316,3,9,3,1-9,Snack,39,1,1
2710,20260316,4,10,4,1-9,Snack,41,0,0
2711,20260316,4,11,8,1-9,Bar,57,1,1
2712,20260316,4,11,6,10-49,Restaurant,56,1,1
2713,20260316,4,12,1,1-9,Bar,64,1,1
2714,20260316,5,13,8,1-9,Café,71,1,0
2715,20260316,5,13,2,10-49,Restaurant,78,1,1
2716,20260316,5,15,8,1-9,Snack,48,1,0
2717,20260316,6,17,5,1-9,Café,39,0,0
2718,20260316,6,18,1,10-49,Snack,45,0,0
2719,20260316,7,19,8,1-9,Snack,74,1,1
2720,20260316,7,20,4,10-49,Bar,92,1,1
2721,20260316,7,20,4,10-49,Restaurant,,1,1
2722,20260316,7,21,2,1-9,Restaurant,60,1,1
2723,20260317,2,4,4,50+,Bar,94,1,1
2724,20260317,3,8,7,1-9,Snack,31,1,0
2725,20260317,3,8,7,1-9,Restaurant,20,0,0
2726,20260317,3,8,8,50+,Restaurant,37,0,0
2727,20260317,3,8,1,10-49,Restaurant,40,0,0
2728,20260317,4,10,1,1-9,Snack,30,0,0
2729,20260317,4,10,8,10-49,Bar,39,0,0
2730,20260317,4,11,4,1-9,Restaurant,33,1,1
2731,20260317,5,13,2,1-9,Bar,42,1,1
2732,20260317,5,13,1,1-9,Bar,45,1,1
2733,20260317,5,13,6,1-9,Café,69,0,0
2734,20260317,5,13,1,1-9,Restaurant,53,1,1
2735,20260317,5,13,2,1-9,Restaurant,61,0,0
2736,20260317,6,16,6,10-49,Bar,65,0,0
2737,20260317,6,16,7,50+,Café,88,1,1
2738,20260317,6,17,1,1-9,Restaurant,74,1,1
2739,20260317,6,17,5,10-49,Hotel,68,1,0
2740,20260317,6,18,6,1-9,Restaurant,21,0,0
2741,20260317,6,18,5,1-9,Café,50,1,0
2742,20260317,7,20,2,1-9,Restaurant,92,1,1
2743,20260317,7,21,2,1-9,Restaurant,70,1,1
2744,20260318,1,1,6,10-49,Restaurant,74,1,1
2745,20260318,1,1,6,1-9,Café,77,1,1
2746,20260318,1,2,5,10-49,Restaurant,50,1,1
2747,20260318,1,2,5,10-49,Restaurant,60,1,0
2748,20260318,3,7,3,10-49,Restaurant,23,0,0
2749,20260318,3,7,5,10-49,Restaurant,39,0,0
2750,20260318,3,7,1,1-9,Café,31,0,0
2751,20260318,3,9,1,1-9,Restaurant,34,0,0
2752,20260318,4,11,2,10-49,Restaurant,30,0,0
2753,20260318,4,11,2,10-49,Bar,24,0,0
2754,20260318,4,12,3,1-9,Restaurant,45,0,0
2755,20260318,5,13,6,1-9,Restaurant,65,0,0
2756,20260318,5,13,6,1-9,Hotel,51,1,0
2757,20260318,5,13,1,10-49,Restaurant,52,0,0
2758,20260318,5,13,6,10-49,Restaurant,57,0,0
2759,20260318,6,16,6,1-9,Snack,69,1,0
2760,20260318,6,16,1,1-9,Restaurant,70,1,1
2761,20260318,6,16,1,1-9,Restaurant,47,1,1
2762,20260318,7,19,1,1-9,Café,78,1,0
2763,20260319,1,2,6,10-49,Restaurant,40,0,0
2764,20260319,2,6,8,50+,Restaurant,58,1,0
2765,20260319,3,7,8,1-9,Restaurant,33,0,0
2766,20260319,3,7,5,10-49,Café,44,0,0
2767,20260319,3,7,1,1-9,Snack,19,0,0
2768,20260319,3,8,4,1-9,Restaurant,29,0,0
2769,20260319,3,8,6,50+,Restaurant,41,0,0
2770,20260319,3,8,1,1-9,Restaurant,25,0,0
2771,20260319,3,8,6,50+,Restaurant,61,1,0
2772,20260319,3,9,5,10-49,Café,50,0,0
2773,20260319,4,11,6,1-9,Café,53,0,0
2774,20260319,4,11,3,10-49,Restaurant,43,0,0
2775,20260319,5,13,1,10-49,Snack,70,1,1
2776,20260319,5,13,8,1-9,Restaurant,61,1,1
2777,20260319,5,14,1,10-49,Hotel,41,0,0
2778,20260319,6,18,7,1-9,Restaurant,47,1,0
2779,20260319,7,19,3,10-49,Café,65,1,1
2780,20260319,7,19,5,10-49,Restaurant,100,1,1
2781,20260319,7,20,2,1-9,Hotel,76,1,1
2782,20260319,7,21,1,50+,Café,44,0,0
2783,20260320,1,1,7,10-49,Restaurant,53,1,0
2784,20260320,1,1,2,10-49,Restaurant,57,0,0
2785,20260320,1,1,5,1-9,Snack,59,1,1
2786,20260320,2,6,1,1-9,Restaurant,53,0,0
2787,20260320,3,7,6,50+,Bar,28,0,0
2788,20260320,3,7,7,1-9,Restaurant,25,1,0
2789,20260320,3,9,1,1-9,Bar,44,0,0
2790,20260320,4,10,2,1-9,Restaurant,46,0,0
2791,20260320,4,11,6,1-9,Restaurant,24,0,0
2792,20260320,4,12,6,50+,Restaurant,85,1,1
2793,20260320,5,14,8,10-49,Bar,88,1,0
2794,20260320,5,14,8,10-49,Bar,73,1,1
2795,20260320,6,16,7,10-49,Restaurant,48,0,0
2796,20260320,6,16,5,1-9,Hotel,60,1,1
2797,20260320,6,16,7,50+,Café,81,1,1
2798,20260320,6,17,1,1-9,Restaurant,57,0,0
2799,20260320,7,19,4,10-49,Café,70,0,0
2800,20260320,7,19,1,10-49,Bar,69,1,1
2801,20260320,7,21,7,10-49,Bar,84,1,1
2802,20260320,7,21,2,1-9,Bar,55,0,0
2803,20260321,1,1,1,1-9,Restaurant,33,0,0
2804,20260321,3,7,5,1-9,Hotel,21,0,0
2805,20260321,3,0,1,10-49,Café,11,0,0
2806,20260321,4,10,3,10-49,Restaurant,52,1,1
2807,20260321,4,11,5,1-9,Snack,28,0,0
2808,20260321,4,11,5,10-49,Restaurant,56,0,0
2809,20260321,4,11,8,1-9,Restaurant,71,1,1
2810,20260321,4,12,4,1-9,Restaurant,59,1,1
2811,20260321,5,13,4,1-9,Restaurant,60,1,1
2812,20260321,5,13,7,1-9,Café,60,1,1
2813,20260321,5,14,6,10-49,Bar,51,1,1
2814,20260321,6,16,3,50+,Bar,67,1,1
2815,20260321,6,17,1,1-9,Restaurant,69,1,1
2816,20260321,6,18,2,1-9,Restaurant,37,1,0
2817,20260321,7,20,1,1-9,Restaurant,70,1,0
2818,20260321,7,21,4,1-9,Restaurant,61,1,1
2819,20260322,1,3,3,10-49,Restaurant,70,1,0
2820,20260322,1,3,1,1-9,Bar,63,1,0
2821,20260322,1,3,1,1-9,Café,64,0,0
2822,20260322,2,4,2,1-9,Bar,50,0,0
2823,20260322,3,7,3,1-9,Bar,18,0,0
2824,20260322,3,8,5,1-9,Café,46,1,0
2825,20260322,3,8,2,1-9,Café,3,0,0
2826,20260322,3,9,8,1-9,Restaurant,51,0,0
2827,20260322,4,10,5,10-49,Bar,78,1,1
2828,20260322,4,11,3,10-49,Restaurant,79,0,0
2829,20260322,5,14,6,1-9,Restaurant,64,1,1
2830,20260322,6,16,6,10-49,Bar,41,0,0
2831,20260322,6,16,4,1-9,Restaurant,71,1,1
2832,20260322,6,16,6,1-9,Bar,62,1,0
2833,20260322,6,17,4,1-9,Restaurant,64,0,0
2834,20260322,6,17,2,10-49,Café,86,1,0
2835,20260322,7,21,6,1-9,Restaurant,46,1,1
2836,20260323,1,1,1,10-49,Restaurant,47,0,0
2837,20260323,1,1,3,1-9,Restaurant,53,1,0
2838,20260323,3,7,1,1-9,Bar,5,0,0
2839,20260323,3,7,5,1-9,Restaurant,30,1,0
2840,20260323,3,7,2,10-49,Restaurant,40,0,0
2841,20260323,3,7,2,50+,Restaurant,30,1,0
2842,20260323,3,7,3,1-9,Café,36,0,0
2843,20260323,3,7,2,10-49,Bar,55,1,1
2844,20260323,3,7,3,10-49,Restaurant,53,1,1
2845,20260323,3,7,5,50+,Restaurant,55,1,1
2846,20260323,3,7,7,10-49,Restaurant,46,1,0
2847,20260323,3,7,5,50+,Restaurant,42,0,0
2848,20260323,3,8,8,1-9,Bar,43,1,1
2849,20260323,3,8,2,10-49,Restaurant,46,1,0
2850,20260323,3,8,1,1-9,Hotel,13,0,0
2851,20260323,3,8,2,1-9,Restaurant,53,1,1
2852,20260323,3,9,1,50+,Restaurant,72,1,0
2853,20260323,3,9,8,1-9,Hotel,65,0,0
2854,20260323,4,10,2,1-9,Restaurant,65,0,0
2855,20260323,4,10,1,50+,Restaurant,65,0,0
2856,20260323,4,11,2,10-49,Restaurant,50,0,0
2857,20260323,4,12,7,1-9,Bar,51,1,1
2858,20260323,5,13,1,10-49,Restaurant,83,1,1
2859,20260323,5,14,3,1-9,Restaurant,75,1,1
2860,20260323,5,14,3,10-49,Restaurant,76,1,1
2861,20260323,5,15,2,10-49,Restaurant,74,0,0
2862,20260323,6,17,3,1-9,Restaurant,75,0,0
2863,20260323,6,17,4,1-9,Restaurant,41,1,1
2864,20260323,7,19,5,1-9,Snack,68,1,0
2865,20260323,7,19,5,10-49,Snack,100,1,1
2866,20260323,7,21,2,1-9,Hotel,60,1,1
2867,20260324,2,4,1,50+,Restaurant,56,0,0
2868,20260324,3,7,1,50+,Bar,32,1,0
2869,20260324,3,7,2,1-9,Restaurant,27,0,0
2870,20260324,3,7,8,1-9,Bar,20,0,0
2871,20260324,3,7,8,10-49,Bar,21,0,0
2872,20260324,3,7,5,10-49,Restaurant,27,0,0
2873,20260324,3,7,3,50+,Snack,37,0,0
2874,20260324,3,8,6,1-9,Bar,14,0,0
2875,20260324,3,9,5,10-49,Bar,42,0,0
2876,20260324,3,9,3,1-9,Bar,38,0,0
2877,20260324,4,10,5,1-9,Snack,69,1,1
2878,20260324,4,11,2,10-49,Bar,54,1,0
2879,20260324,4,11,7,1-9,Restaurant,38,0,0
2880,20260324,4,11,1,1-9,Restaurant,51,0,0
2881,20260324,4,12,4,10-49,Café,68,1,0
2882,20260324,5,13,1,10-49,Restaurant,70,0,0
2883,20260324,5,13,5,50+,Restaurant,94,1,1
2884,20260324,5,13,5,50+,Restaurant,67,1,0
2885,20260324,5,13,6,50+,Restaurant,50,0,0
2886,20260324,5,14,3,1-9,Hotel,51,1,1
2887,20260324,5,14,2,50+,Snack,71,1,1
2888,20260324,5,14,6,1-9,Restaurant,85,1,1
2889,20260324,5,14,7,1-9,Bar,63,0,0
2890,20260324,5,14,4,10-49,Restaurant,59,0,0
2891,20260324,6,16,4,10-49,Hotel,57,0,0
2892,20260324,6,16,2,10-49,Snack,63,0,0
2893,20260324,6,18,5,1-9,Restaurant,52,0,0
2894,20260324,7,19,1,1-9,Restaurant,88,1,1
2895,20260324,7,19,5,1-9,Café,53,0,0
2896,20260324,7,20,5,1-9,Hotel,94,1,1
2897,20260324,7,20,1,50+,Bar,90,1,1
2898,20260325,1,2,3,1-9,Restaurant,44,1,0
2899,20260325,1,3,2,1-9,Bar,40,0,0
2900,20260325,1,3,7,1-9,Snack,38,0,0
2901,20260325,1,3,1,1-9,Restaurant,50,0,0
2902,20260325,1,3,4,10-49,Bar,69,1,1
2903,20260325,2,4,1,10-49,Restaurant,75,1,1
2904,20260325,3,7,6,10-49,Snack,38,1,0
2905,20260325,3,7,6,1-9,Restaurant,11,0,0
2906,20260325,3,7,6,1-9,Bar,25,0,0
2907,20260325,3,8,2,1-9,Snack,48,1,0
2908,20260325,3,8,4,50+,Bar,27,0,0
2909,20260325,3,8,3,10-49,Café,32,0,0
2910,20260325,4,10,1,1-9,Restaurant,45,0,0
2911,20260325,4,10,8,50+,Snack,68,0,0
2912,20260325,4,10,1,1-9,Café,67,1,1
2913,20260325,4,11,3,10-49,Restaurant,85,1,1
2914,20260325,4,11,8,1-9,Café,18,0,0
2915,20260325,4,11,5,1-9,Café,41,0,0
2916,20260325,4,12,5,50+,Restaurant,60,0,0
2917,20260325,5,13,4,1-9,Restaurant,56,0,0
2918,20260325,5,13,3,10-49,Restaurant,56,1,0
2919,20260325,5,13,3,1-9,Bar,56,1,0
2920,20260325,6,16,2,10-49,Restaurant,59,1,1
2921,20260325,6,16,5,1-9,Snack,56,0,0
2922,20260325,6,17,6,10-49,Snack,90,1,0
2923,20260325,7,19,2,1-9,Restaurant,84,1,1
2924,20260325,7,20,3,1-9,Bar,56,0,0
2925,20260326,1,2,4,1-9,Bar,55,0,0
2926,20260326,1,2,6,10-49,Café,43,0,0
2927,20260326,3,7,1,1-9,Restaurant,28,0,0
2928,20260326,3,7,1,1-9,Restaurant,16,0,0
2929,20260326,3,7,6,1-9,Snack,12,0,0
2930,20260326,3,7,2,10-49,Snack,67,1,0
2931,20260326,3,8,8,1-9,Bar,21,0,0
2932,20260326,3,8,1,50+,Bar,44,1,0
2933,20260326,3,9,1,1-9,Snack,44,0,0
2934,20260326,4,10,3,10-49,Snack,62,0,0
2935,20260326,4,10,3,1-9,Bar,39,0,0
2936,20260326,4,10,4,1-9,Café,69,1,1
2937,20260326,4,11,2,1-9,Bar,38,0,0
2938,20260326,4,11,2,1-9,Restaurant,40,1,0
2939,20260326,4,11,8,10-49,Bar,72,1,1
2940,20260326,5,13,5,1-9,Restaurant,57,1,1
2941,20260326,5,13,7,10-49,Restaurant,70,1,0
2942,20260326,5,13,1,10-49,Restaurant,56,0,0
2943,20260326,5,13,8,1-9,Café,56,1,0
2944,20260326,5,13,3,10-49,Restaurant,52,1,0
2945,20260326,5,13,3,1-9,Snack,65,1,1
2946,20260326,5,14,6,10-49,Café,73,1,1
2947,20260326,5,15,2,10-49,Restaurant,67,1,1
2948,20260326,7,19,5,1-9,Snack,66,0,0
2949,20260326,7,19,5,1-9,Snack,91,1,1
2950,20260327,1,1,7,10-49,Café,77,0,0
2951,20260327,1,1,1,1-9,Hotel,75,1,1
2952,20260327,3,7,5,50+,Café,25,0,0
2953,20260327,3,7,4,10-49,Café,43,1,0
2954,20260327,3,7,3,1-9,Restaurant,27,0,0
2955,20260327,3,7,1,1-9,Restaurant,25,0,0
2956,20260327,3,7,2,50+,Café,50,0,0
2957,20260327,3,7,2,10-49,Bar,32,0,0
2958,20260327,3,8,5,1-9,Hotel,35,0,0
2959,20260327,3,8,1,50+,Bar,51,1,0
2960,20260327,3,8,6,1-9,Snack,23,0,0
2961,20260327,3,0,5,10-49,Hotel,62,1,1
2962,20260327,4,11,1,10-49,Bar,49,0,0
2963,20260327,5,13,6,10-49,Hotel,71,0,0
2964,20260327,5,13,2,1-9,Restaurant,38,0,0
2965,20260327,5,14,3,10-49,Restaurant,53,1,1
2966,20260327,6,16,7,1-9,Snack,44,1,1
2967,20260327,6,17,1,10-49,Restaurant,58,1,1
2968,20260327,6,17,8,1-9,Restaurant,73,1,1
2969,20260327,6,18,5,1-9,Bar,42,0,0
2970,20260327,7,19,5,1-9,Café,59,1,1
2971,20260327,7,21,1,1-9,Restaurant,90,1,1
2972,20260328,1,1,7,1-9,Snack,55,0,0
2973,20260328,1,1,1,10-49,Café,95,1,0
2974,20260328,3,7,3,50+,Restaurant,40,0,0
2975,20260328,3,7,1,1-9,Café,0,0,0
2976,20260328,3,7,5,1-9,Restaurant,58,0,0
2977,20260328,3,7,3,1-9,Restaurant,11,0,0
2978,20260328,3,7,6,1-9,Restaurant,11,0,0
2979,20260328,3,7,1,10-49,Snack,24,0,0
2980,20260328,3,8,1,10-49,Bar,45,0,0
2981,20260328,3,9,7,10-49,Hotel,40,1,1
2982,20260328,5,13,1,10-49,Restaurant,79,0,0
2983,20260328,5,13,6,1-9,Restaurant,82,1,0
2984,20260328,5,14,6,10-49,Bar,82,1,1
2985,20260328,5,14,7,1-9,Hotel,37,0,0
2986,20260328,6,16,4,10-49,Restaurant,45,1,1
2987,20260328,6,17,3,10-49,Snack,71,1,1
2988,20260328,6,17,7,50+,Café,76,1,1
2989,20260328,6,18,3,1-9,Bar,62,1,1
2990,20260328,7,20,5,10-49,Restaurant,78,1,1
2991,20260328,7,21,5,10-49,Restaurant,67,1,0
2992,20260329,1,1,1,1-9,Restaurant,,1,1
2993,20260329,3,7,2,1-9,Restaurant,40,0,0
2994,20260329,3,7,3,10-49,Restaurant,21,0,0
2995,20260329,3,7,6,1-9,Café,37,1,0
2996,20260329,3,8,8,1-9,Bar,53,1,0
2997,20260329,3,8,5,1-9,Restaurant,23,0,0
2998,20260329,3,9,4,10-49,Snack,59,0,0
2999,20260329,4,10,5,1-9,Restaurant,62,0,0
3000,20260329,4,10,4,10-49,Bar,65,0,0
3001,20260329,4,10,1,10-49,Bar,76,1,1
3002,20260329,4,10,5,10-49,Snack,44,0,0
3003,20260329,4,11,3,1-9,Snack,39,0,0
3004,20260329,4,12,7,1-9,Restaurant,43,0,0
3005,20260329,5,13,5,10-49,Restaurant,65,1,1
3006,20260329,5,13,4,10-49,Restaurant,77,1,1
3007,20260329,5,13,7,1-9,Restaurant,53,0,0
3008,20260329,6,16,4,1-9,Restaurant,94,1,1
3009,20260329,6,17,6,10-49,Bar,74,1,1
3010,20260329,6,18,6,1-9,Restaurant,53,1,1
3011,20260329,7,21,5,1-9,Bar,50,0,0
3012,20260330,1,1,4,1-9,Snack,47,0,0
3013,20260330,1,2,1,1-9,Restaurant,58,1,1
3014,20260330,1,3,6,50+,Hotel,78,1,1
3015,20260330,3,7,1,1-9,Restaurant,36,0,0
3016,20260330,3,7,6,10-49,Restaurant,29,1,0
3017,20260330,3,7,1,10-49,Snack,46,1,0
3018,20260330,3,7,7,1-9,Hotel,4,0,0
3019,20260330,3,7,2,1-9,Restaurant,17,0,0
3020,20260330,3,7,1,10-49,Bar,35,0,0
3021,20260330,3,8,5,10-49,Restaurant,50,0,0
3022,20260330,3,8,7,1-9,Hotel,33,0,0
3023,20260330,3,9,1,1-9,Snack,36,1,0
3024,20260330,4,10,4,50+,Bar,74,1,0
3025,20260330,4,10,1,50+,Restaurant,64,1,1
3026,20260330,4,11,3,1-9,Snack,74,1,1
3027,20260330,4,11,4,50+,Hotel,35,0,0
3028,20260330,4,11,1,1-9,Café,43,0,0
3029,20260330,4,12,5,10-49,Snack,68,0,0
3030,20260330,4,12,4,10-49,Restaurant,86,1,0
3031,20260330,4,12,3,1-9,Bar,74,1,0
3032,20260330,5,13,1,50+,Bar,66,0,0
3033,20260330,5,13,7,10-49,Restaurant,47,0,0
3034,20260330,5,15,3,1-9,Restaurant,57,1,0
3035,20260330,6,16,1,1-9,Restaurant,81,1,1
3036,20260330,6,16,1,1-9,Restaurant,61,1,0
3037,20260330,6,17,8,10-49,Snack,54,0,0
3038,20260330,6,17,6,1-9,Restaurant,71,1,1
3039,20260330,6,18,1,1-9,Bar,54,0,0
3040,20260330,6,18,2,10-49,Bar,52,0,0
3041,20260330,7,20,5,1-9,Bar,66,1,1
3042,20260330,7,21,2,50+,Café,87,1,1
3043,20260330,7,21,3,1-9,Restaurant,84,1,0
3044,20260331,1,1,3,10-49,Restaurant,61,1,1
3045,20260331,1,2,3,1-9,Snack,52,0,0
3046,20260331,1,2,2,1-9,Snack,50,0,0
3047,20260331,3,7,4,1-9,Bar,29,0,0
3048,20260331,3,7,7,1-9,Restaurant,8,0,0
3049,20260331,3,7,7,10-49,Snack,44,0,0
3050,20260331,3,7,1,1-9,Hotel,12,0,0
3051,20260331,3,7,8,1-9,Café,20,0,0
3052,20260331,3,7,3,10-49,Restaurant,36,1,1
3053,20260331,3,8,5,50+,Restaurant,43,0,0
3054,20260331,3,9,4,1-9,Café,34,1,0
3055,20260331,3,9,4,1-9,Restaurant,,0,0
3056,20260331,4,10,1,1-9,Café,68,1,1
3057,20260331,4,10,4,50+,Restaurant,66,1,0
3058,20260331,4,10,5,1-9,Bar,66,1,1
3059,20260331,4,11,8,10-49,Bar,55,1,1
3060,20260331,5,13,3,10-49,Bar,44,1,1
3061,20260331,5,14,1,1-9,Restaurant,56,1,0
3062,20260331,6,16,1,1-9,Snack,52,0,0
3063,20260331,6,16,1,1-9,Restaurant,46,0,0
3064,20260331,6,16,8,1-9,Snack,61,1,0
3065,20260331,6,16,3,10-49,Hotel,47,1,0
3066,20260331,6,17,5,10-49,Bar,46,1,0
3067,20260331,6,17,7,1-9,Snack,71,1,1
3068,20260331,6,18,3,1-9,Restaurant,49,0,0
3069,20260331,7,19,8,10-49,Snack,78,1,1
3070,20260331,7,19,7,1-9,Bar,94,1,1
3071,20260331,7,20,6,1-9,Snack,90,1,1
3072,20260331,7,21,5,1-9,Snack,68,0,0
3073,20260401,1,2,2,10-49,Bar,56,1,0
3074,20260401,3,7,1,1-9,Restaurant,12,0,0
3075,20260401,3,7,7,1-9,Snack,39,1,0
3076,20260401,3,7,5,50+,Snack,27,0,0
3077,20260401,3,7,6,10-49,Restaurant,29,0,0
3078,20260401,3,7,3,1-9,Bar,14,0,0
3079,20260401,3,7,6,50+,Restaurant,44,0,0
3080,20260401,3,7,2,1-9,Snack,28,0,0
3081,20260401,3,7,1,1-9,Restaurant,17,0,0
3082,20260401,3,7,2,1-9,Restaurant,39,1,0
3083,20260401,3,7,2,1-9,Hotel,32,0,0
3084,20260401,3,7,2,10-49,Bar,26,0,0
3085,20260401,3,7,3,10-49,Restaurant,22,0,0
3086,20260401,3,8,4,10-49,Restaurant,15,0,0
3087,20260401,3,9,5,10-49,Restaurant,65,0,0
3088,20260401,4,10,3,10-49,Restaurant,46,0,0
3089,20260401,4,10,5,1-9,Bar,38,1,0
3090,20260401,4,10,5,1-9,Café,79,0,0
3091,20260401,4,11,1,1-9,Bar,44,1,0
3092,20260401,4,11,7,10-49,Snack,72,1,1
3093,20260401,4,11,7,50+,Bar,92,1,1
3094,20260401,4,12,5,1-9,Restaurant,79,1,0
3095,20260401,5,13,4,1-9,Restaurant,55,0,0
3096,20260401,6,16,5,1-9,Restaurant,56,0,0
3097,20260401,6,17,1,1-9,Restaurant,57,1,1
3098,20260401,6,18,7,50+,Bar,50,0,0
3099,20260401,6,18,8,1-9,Bar,51,0,0
3100,20260401,7,19,1,1-9,Bar,70,1,1
3101,20260401,7,19,5,1-9,Bar,73,0,0
3102,20260401,7,19,8,1-9,Bar,64,1,0
3103,20260401,7,21,8,10-49,Restaurant,61,1,1
3104,20260402,1,1,4,10-49,Restaurant,61,1,0
3105,20260402,1,1,6,10-49,Bar,67,1,1
3106,20260402,3,7,8,1-9,Restaurant,15,0,0
3107,20260402,3,0,2,1-9,Snack,38,1,0
3108,20260402,3,7,6,1-9,Bar,6,0,0
3109,20260402,3,7,7,1-9,Restaurant,39,0,0
3110,20260402,3,7,7,1-9,Bar,31,0,0
3111,20260402,3,7,2,50+,Bar,42,0,0
3112,20260402,3,8,7,1-9,Restaurant,47,1,0
3113,20260402,4,10,1,10-49,Hotel,44,0,0
3114,20260402,4,10,3,1-9,Snack,35,1,0
3115,20260402,4,10,1,1-9,Restaurant,28,0,0
3116,20260402,4,11,6,1-9,Restaurant,28,0,0
3117,20260402,4,12,7,50+,Bar,83,0,0
3118,20260402,4,12,5,1-9,Bar,84,1,1
